vm_type,a,b,c,d,e,f,g,h,i,j,k,l,<$auc,<$infer_time
1,1,0,0,0,1,1,0,1,1,1,1,1,0.017902813,0.863765478
1,1,0,0,0,1,1,1,0,0,0,0,0,0.030690537,1.130413055
1,1,0,0,0,1,1,1,0,0,0,0,1,0.030690537,1.126628399
1,1,0,0,0,1,1,1,0,0,0,1,0,0.030690537,1.138717175
1,1,0,0,0,1,1,1,0,0,0,1,1,0.030690537,1.13623023
1,1,0,0,0,1,1,1,0,0,1,0,0,0.030690537,1.126871586
1,1,0,0,0,1,1,1,0,0,1,0,1,0.030690537,1.13124156
1,1,0,0,0,1,1,1,0,0,1,1,0,0.030690537,1.128583908
1,1,0,0,0,1,1,1,0,0,1,1,1,0.030690537,1.128515959
1,1,0,0,0,1,1,1,0,1,0,0,0,0.030690537,1.132750988
1,1,0,0,0,1,1,1,0,1,0,0,1,0.030690537,1.128082037
1,1,0,0,0,1,1,1,0,1,0,1,0,0.030690537,1.130703688
1,1,0,0,0,1,1,1,0,1,0,1,1,0.030690537,1.135328531
1,1,0,0,0,1,1,1,0,1,1,0,0,0.030690537,1.130595684
1,1,0,0,0,1,1,1,0,1,1,0,1,0.030690537,1.13866353
1,1,0,0,0,1,1,1,0,1,1,1,0,0.030690537,1.13415885
1,1,0,0,0,1,1,1,0,1,1,1,1,0.030690537,1.127172232
1,1,0,0,0,1,1,1,1,0,0,0,0,0.017902813,1.127300262
1,1,0,0,0,1,1,1,1,0,0,0,1,0.017902813,1.125370979
1,1,0,0,0,1,1,1,1,0,0,1,0,0.025575448,1.133460999
1,1,0,0,0,1,1,1,1,0,0,1,1,0.025575448,1.133905172
1,1,0,0,0,1,1,1,1,0,1,0,0,0.017902813,1.131608725
1,1,0,0,0,1,1,1,1,0,1,0,1,0.035805627,1.129945993
1,1,0,0,0,1,1,1,1,0,1,1,0,0.035805627,1.134792089
1,1,0,0,0,1,1,1,1,0,1,1,1,0.017902813,1.129844427
1,1,0,0,0,1,1,1,1,1,0,0,0,0.017902813,1.135986805
1,1,0,0,0,1,1,1,1,1,0,0,1,0.017902813,1.133202553
1,1,0,0,0,1,1,1,1,1,0,1,0,0.040920716,1.129304171
1,1,0,0,0,1,1,1,1,1,0,1,1,0.040920716,1.130064487
1,1,0,0,0,1,1,1,1,1,1,0,0,0.017902813,1.132167816
1,1,0,0,0,1,1,1,1,1,1,0,1,0.017902813,1.128133535
1,1,0,0,0,1,1,1,1,1,1,1,0,0.017902813,1.129181623
1,1,0,0,0,1,1,1,1,1,1,1,1,0.017902813,1.128517151
1,1,0,0,1,0,0,0,0,0,0,0,0,0.035805627,0.898393631
1,1,0,0,1,0,0,0,0,0,0,0,1,0.035805627,0.891454935
1,1,0,0,1,0,0,0,0,0,0,1,0,0.035805627,0.896631479
1,1,0,0,1,0,0,0,0,0,0,1,1,0.035805627,0.893529177
1,1,0,0,1,0,0,0,0,0,1,0,0,0.035805627,0.8994174
1,1,0,0,1,0,0,0,0,0,1,0,1,0.035805627,0.890604258
1,1,0,0,1,0,0,0,0,0,1,1,0,0.035805627,0.897756577
1,1,0,0,1,0,0,0,0,0,1,1,1,0.035805627,0.898205757
1,1,0,0,1,0,0,0,0,1,0,0,0,0.035805627,0.893216133
1,1,0,0,1,0,0,0,0,1,0,0,1,0.035805627,0.900431395
1,1,0,0,1,0,0,0,0,1,0,1,0,0.035805627,0.897437572
1,1,0,0,1,0,0,0,0,1,0,1,1,0.035805627,0.894741058
1,1,0,0,1,0,0,0,0,1,1,0,0,0.035805627,0.894212008
1,1,0,0,1,0,0,0,0,1,1,0,1,0.035805627,0.894750834
1,1,0,0,1,0,0,0,0,1,1,1,0,0.035805627,0.894748926
1,1,0,0,1,0,0,0,0,1,1,1,1,0.035805627,0.896452665
1,1,0,0,1,0,0,0,1,0,0,0,0,0.028132992,0.898113251
1,1,0,0,1,0,0,0,1,0,0,0,1,0.035805627,0.896668673
1,1,0,0,1,0,0,0,1,0,0,1,0,0.028132992,0.898456335
1,1,0,0,1,0,0,0,1,0,0,1,1,0.028132992,0.895835638
1,1,0,0,1,0,0,0,1,0,1,0,0,0.017902813,0.895859718
1,1,0,0,1,0,0,0,1,0,1,0,1,0.017902813,0.899247646
1,1,0,0,1,0,0,0,1,0,1,1,0,0.017902813,0.894333363
1,1,0,0,1,0,0,0,1,0,1,1,1,0.017902813,0.892280579
1,1,0,0,1,0,0,0,1,1,0,0,0,0.023017903,0.890028238
1,1,0,0,1,0,0,0,1,1,0,0,1,0.017902813,0.894626141
1,1,0,0,1,0,0,0,1,1,0,1,0,0.017902813,0.896044254
1,1,0,0,1,0,0,0,1,1,0,1,1,0.017902813,0.894621849
1,1,0,0,1,0,0,0,1,1,1,0,0,0.007672634,0.895392656
1,1,0,0,1,0,0,0,1,1,1,0,1,0.028132992,0.89276886
1,1,0,0,1,0,0,0,1,1,1,1,0,0.017902813,0.895214796
1,1,0,0,1,0,0,0,1,1,1,1,1,0.020460358,0.897037506
1,1,0,0,1,0,0,1,0,0,0,0,0,0.023017903,1.347067595
1,1,0,0,1,0,0,1,0,0,0,0,1,0.023017903,1.350687981
1,1,0,0,1,0,0,1,0,0,0,1,0,0.023017903,1.352331161
1,1,0,0,1,0,0,1,0,0,0,1,1,0.023017903,1.348344803
1,1,0,0,1,0,0,1,0,0,1,0,0,0.023017903,1.351473093
1,1,0,0,1,0,0,1,0,0,1,0,1,0.023017903,1.348573923
1,1,0,0,1,0,0,1,0,0,1,1,0,0.023017903,1.357642651
1,1,0,0,1,0,0,1,0,0,1,1,1,0.023017903,1.347439051
1,1,0,0,1,0,0,1,0,1,0,0,0,0.023017903,1.351646423
1,1,0,0,1,0,0,1,0,1,0,0,1,0.023017903,1.351656199
1,1,0,0,1,0,0,1,0,1,0,1,0,0.023017903,1.353135824
1,1,0,0,1,0,0,1,0,1,0,1,1,0.023017903,1.354912043
1,1,0,0,1,0,0,1,0,1,1,0,0,0.023017903,1.35499239
1,1,0,0,1,0,0,1,0,1,1,0,1,0.023017903,1.348849773
1,1,0,0,1,0,0,1,0,1,1,1,0,0.023017903,1.354643106
1,1,0,0,1,0,0,1,0,1,1,1,1,0.023017903,1.356534719
1,1,0,0,1,0,0,1,1,0,0,0,0,0.028132992,1.35197854
1,1,0,0,1,0,0,1,1,0,0,0,1,0.023017903,1.349014759
1,1,0,0,1,0,0,1,1,0,0,1,0,0.023017903,1.348144293
1,1,0,0,1,0,0,1,1,0,0,1,1,0.033248082,1.353074551
1,1,0,0,1,0,0,1,1,0,1,0,0,0.017902813,1.351633072
1,1,0,0,1,0,0,1,1,0,1,0,1,0.017902813,1.348126173
1,1,0,0,1,0,0,1,1,0,1,1,0,0.017902813,1.349519968
1,1,0,0,1,0,0,1,1,0,1,1,1,0.017902813,1.353654623
1,1,0,0,1,0,0,1,1,1,0,0,0,0.017902813,1.353838682
1,1,0,0,1,0,0,1,1,1,0,0,1,0.028132992,1.353382587
1,1,0,0,1,0,0,1,1,1,0,1,0,0.025575448,1.356650829
1,1,0,0,1,0,0,1,1,1,0,1,1,0.017902813,1.349375486
1,1,0,0,1,0,0,1,1,1,1,0,0,0.017902813,1.359094858
1,1,0,0,1,0,0,1,1,1,1,0,1,0.035805627,1.34867835
1,1,0,0,1,0,0,1,1,1,1,1,0,0.015345269,1.347876787
1,1,0,0,1,0,0,1,1,1,1,1,1,0.017902813,1.352843285
1,1,0,0,1,0,1,0,0,0,0,0,0,0.030690537,1.795433044
1,1,0,0,1,0,1,0,0,0,0,0,1,0.030690537,1.801665783
1,1,0,0,1,0,1,0,0,0,0,1,0,0.030690537,1.799503326
1,1,0,0,1,0,1,0,0,0,0,1,1,0.030690537,1.804995298
1,1,0,0,1,0,1,0,0,0,1,0,0,0.030690537,1.800540209
1,1,0,0,1,0,1,0,0,0,1,0,1,0.030690537,1.805250406
1,1,0,0,1,0,1,0,0,0,1,1,0,0.030690537,1.802798986
1,1,0,0,1,0,1,0,0,0,1,1,1,0.030690537,1.807206392
1,1,0,0,1,0,1,0,0,1,0,0,0,0.030690537,1.799311638
1,1,0,0,1,0,1,0,0,1,0,0,1,0.030690537,1.802601337
1,1,0,0,1,0,1,0,0,1,0,1,0,0.030690537,1.801490545
1,1,0,0,1,0,1,0,0,1,0,1,1,0.030690537,1.803447723
1,1,0,0,1,0,1,0,0,1,1,0,0,0.030690537,1.789546251
1,1,0,0,1,0,1,0,0,1,1,0,1,0.030690537,1.802980423
1,1,0,0,1,0,1,0,0,1,1,1,0,0.030690537,1.796918869
1,1,0,0,1,0,1,0,0,1,1,1,1,0.030690537,1.796823263
1,1,0,0,1,0,1,0,1,0,0,0,0,0.040920716,1.79789114
1,1,0,0,1,0,1,0,1,0,0,0,1,0.017902813,1.801491976
1,1,0,0,1,0,1,0,1,0,0,1,0,0.025575448,1.80075264
1,1,0,0,1,0,1,0,1,0,0,1,1,0.025575448,1.807953835
1,1,0,0,1,0,1,0,1,0,1,0,0,0.017902813,1.798386812
1,1,0,0,1,0,1,0,1,0,1,0,1,0.040920716,1.802001476
1,1,0,0,1,0,1,0,1,0,1,1,0,0.015345269,1.79933095
1,1,0,0,1,0,1,0,1,0,1,1,1,0.017902813,1.801792145
1,1,0,0,1,0,1,0,1,1,0,0,0,0.017902813,1.800576925
1,1,0,0,1,0,1,0,1,1,0,0,1,0.017902813,1.802394867
1,1,0,0,1,0,1,0,1,1,0,1,0,0.025575448,1.801447153
1,1,0,0,1,0,1,0,1,1,0,1,1,0.025575448,1.801157236
1,1,0,0,1,0,1,0,1,1,1,0,0,0.017902813,1.801017046
1,1,0,0,1,0,1,0,1,1,1,0,1,0.017902813,1.799749613
1,1,0,0,1,0,1,0,1,1,1,1,0,0.017902813,1.798579454
1,1,0,0,1,0,1,0,1,1,1,1,1,0.017902813,1.802571058
1,1,0,0,1,0,1,1,0,0,0,0,0,0.030690537,3.994722605
1,1,0,0,1,0,1,1,0,0,0,0,1,0.030690537,3.997649908
1,1,0,0,1,0,1,1,0,0,0,1,0,0.030690537,3.992932081
1,1,0,0,1,0,1,1,0,0,0,1,1,0.030690537,4.004213572
1,1,0,0,1,0,1,1,0,0,1,0,0,0.030690537,4.000034094
1,1,0,0,1,0,1,1,0,0,1,0,1,0.030690537,4.000046968
1,1,0,0,1,0,1,1,0,0,1,1,0,0.030690537,3.990182161
1,1,0,0,1,0,1,1,0,0,1,1,1,0.030690537,3.997184992
1,1,0,0,1,0,1,1,0,1,0,0,0,0.030690537,3.992635727
1,1,0,0,1,0,1,1,0,1,0,0,1,0.030690537,3.991996527
1,1,0,0,1,0,1,1,0,1,0,1,0,0.030690537,3.985765934
1,1,0,0,1,0,1,1,0,1,0,1,1,0.030690537,4.00052309
1,1,0,0,1,0,1,1,0,1,1,0,0,0.030690537,3.998033047
1,1,0,0,1,0,1,1,0,1,1,0,1,0.030690537,3.994839907
1,1,0,0,1,0,1,1,0,1,1,1,0,0.030690537,3.993670225
1,1,0,0,1,0,1,1,0,1,1,1,1,0.030690537,3.99783349
1,1,0,0,1,0,1,1,1,0,0,0,0,0.017902813,4.003133059
1,1,0,0,1,0,1,1,1,0,0,0,1,0.017902813,3.99006629
1,1,0,0,1,0,1,1,1,0,0,1,0,0.025575448,3.99413538
1,1,0,0,1,0,1,1,1,0,0,1,1,0.025575448,3.990721464
1,1,0,0,1,0,1,1,1,0,1,0,0,0.017902813,3.999916553
1,1,0,0,1,0,1,1,1,0,1,0,1,0.035805627,3.999042511
1,1,0,0,1,0,1,1,1,0,1,1,0,0.035805627,3.989931107
1,1,0,0,1,0,1,1,1,0,1,1,1,0.035805627,3.99190712
1,1,0,0,1,0,1,1,1,1,0,0,0,0.017902813,4.001048803
1,1,0,0,1,0,1,1,1,1,0,0,1,0.017902813,3.994175434
1,1,0,0,1,0,1,1,1,1,0,1,0,0.025575448,3.994678974
1,1,0,0,1,0,1,1,1,1,0,1,1,0.025575448,3.993712187
1,1,0,0,1,0,1,1,1,1,1,0,0,0.017902813,3.987323761
1,1,0,0,1,0,1,1,1,1,1,0,1,0.017902813,3.990765095
1,1,0,0,1,0,1,1,1,1,1,1,0,0.017902813,3.998429537
1,1,0,0,1,0,1,1,1,1,1,1,1,0.017902813,3.991618872
1,1,0,0,1,1,0,0,0,0,0,0,0,0.028132992,1.165534019
1,1,0,0,1,1,0,0,0,0,0,0,1,0.028132992,1.156305075
1,1,0,0,1,1,0,0,0,0,0,1,0,0.028132992,1.162964582
1,1,0,0,1,1,0,0,0,0,0,1,1,0.028132992,1.159384727
1,1,0,0,1,1,0,0,0,0,1,0,0,0.028132992,1.153536797
1,1,0,0,1,1,0,0,0,0,1,0,1,0.028132992,1.167033434
1,1,0,0,1,1,0,0,0,0,1,1,0,0.028132992,1.156438589
1,1,0,0,1,1,0,0,0,0,1,1,1,0.028132992,1.165910244
1,1,0,0,1,1,0,0,0,1,0,0,0,0.028132992,1.158082247
1,1,0,0,1,1,0,0,0,1,0,0,1,0.028132992,1.16140008
1,1,0,0,1,1,0,0,0,1,0,1,0,0.028132992,1.160399199
1,1,0,0,1,1,0,0,0,1,0,1,1,0.028132992,1.160445452
1,1,0,0,1,1,0,0,0,1,1,0,0,0.028132992,1.162234545
1,1,0,0,1,1,0,0,0,1,1,0,1,0.028132992,1.161823273
1,1,0,0,1,1,0,0,0,1,1,1,0,0.028132992,1.159250975
1,1,0,0,1,1,0,0,0,1,1,1,1,0.028132992,1.164925337
1,1,0,0,1,1,0,0,1,0,0,0,0,0.025575448,1.158540964
1,1,0,0,1,1,0,0,1,0,0,0,1,0.017902813,1.152183056
1,1,0,0,1,1,0,0,1,0,0,1,0,0.028132992,1.154354572
1,1,0,0,1,1,0,0,1,0,0,1,1,0.015345269,1.162245512
1,1,0,0,1,1,0,0,1,0,1,0,0,0.017902813,1.167439222
1,1,0,0,1,1,0,0,1,0,1,0,1,0.017902813,1.160251617
1,1,0,0,1,1,0,0,1,0,1,1,0,0.017902813,1.161664486
1,1,0,0,1,1,0,0,1,0,1,1,1,0.017902813,1.159193993
1,1,0,0,1,1,0,0,1,1,0,0,0,0.028132992,1.162629843
1,1,0,0,1,1,0,0,1,1,0,0,1,0.035805627,1.153173685
1,1,0,0,1,1,0,0,1,1,0,1,0,0.028132992,1.159441233
1,1,0,0,1,1,0,0,1,1,0,1,1,0.017902813,1.158293724
1,1,0,0,1,1,0,0,1,1,1,0,0,0.017902813,1.164320469
1,1,0,0,1,1,0,0,1,1,1,0,1,0.017902813,1.159477949
1,1,0,0,1,1,0,0,1,1,1,1,0,0.023017903,1.161134481
1,1,0,0,1,1,0,0,1,1,1,1,1,0.017902813,1.162705898
1,1,0,0,1,1,0,1,0,0,0,0,0,0.025575448,1.612503529
1,1,0,0,1,1,0,1,0,0,0,0,1,0.025575448,1.612447023
1,1,0,0,1,1,0,1,0,0,0,1,0,0.025575448,1.614881754
1,1,0,0,1,1,0,1,0,0,0,1,1,0.025575448,1.614277124
1,1,0,0,1,1,0,1,0,0,1,0,0,0.025575448,1.617303848
1,1,0,0,1,1,0,1,0,0,1,0,1,0.025575448,1.616199017
1,1,0,0,1,1,0,1,0,0,1,1,0,0.025575448,1.616527796
1,1,0,0,1,1,0,1,0,0,1,1,1,0.025575448,1.615853548
1,1,0,0,1,1,0,1,0,1,0,0,0,0.025575448,1.615180492
1,1,0,0,1,1,0,1,0,1,0,0,1,0.025575448,1.618538141
1,1,0,0,1,1,0,1,0,1,0,1,0,0.025575448,1.61055851
1,1,0,0,1,1,0,1,0,1,0,1,1,0.025575448,1.617735386
1,1,0,0,1,1,0,1,0,1,1,0,0,0.025575448,1.616505146
1,1,0,0,1,1,0,1,0,1,1,0,1,0.025575448,1.614405155
1,1,0,0,1,1,0,1,0,1,1,1,0,0.025575448,1.625460148
1,1,0,0,1,1,0,1,0,1,1,1,1,0.025575448,1.613514662
1,1,0,0,1,1,0,1,1,0,0,0,0,0.035805627,1.612202644
1,1,0,0,1,1,0,1,1,0,0,0,1,0.028132992,1.616044998
1,1,0,0,1,1,0,1,1,0,0,1,0,0.017902813,1.610785484
1,1,0,0,1,1,0,1,1,0,0,1,1,0.017902813,1.617178202
1,1,0,0,1,1,0,1,1,0,1,0,0,0.017902813,1.610934973
1,1,0,0,1,1,0,1,1,0,1,0,1,0.017902813,1.61390233
1,1,0,0,1,1,0,1,1,0,1,1,0,0.017902813,1.611594677
1,1,0,0,1,1,0,1,1,0,1,1,1,0.017902813,1.615827084
1,1,0,0,1,1,0,1,1,1,0,0,0,0.028132992,1.614502192
1,1,0,0,1,1,0,1,1,1,0,0,1,0.028132992,1.612659454
1,1,0,0,1,1,0,1,1,1,0,1,0,0.035805627,1.614380121
1,1,0,0,1,1,0,1,1,1,0,1,1,0.028132992,1.617426634
1,1,0,0,1,1,0,1,1,1,1,0,0,0.017902813,1.609863281
1,1,0,0,1,1,0,1,1,1,1,0,1,0.023017903,1.620192051
1,1,0,0,1,1,0,1,1,1,1,1,0,0.028132992,1.609805346
1,1,0,0,1,1,0,1,1,1,1,1,1,0.017902813,1.611265898
1,1,0,0,1,1,1,0,0,0,0,0,0,0.023017903,2.069215298
1,1,0,0,1,1,1,0,0,0,0,0,1,0.023017903,2.064412117
1,1,0,0,1,1,1,0,0,0,0,1,0,0.023017903,2.069796801
1,1,0,0,1,1,1,0,0,0,0,1,1,0.023017903,2.071327925
1,1,0,0,1,1,1,0,0,0,1,0,0,0.023017903,2.067179203
1,1,0,0,1,1,1,0,0,0,1,0,1,0.023017903,2.065115452
1,1,0,0,1,1,1,0,0,0,1,1,0,0.023017903,2.063076735
1,1,0,0,1,1,1,0,0,0,1,1,1,0.023017903,2.064740181
1,1,0,0,1,1,1,0,0,1,0,0,0,0.023017903,2.063328981
1,1,0,0,1,1,1,0,0,1,0,0,1,0.023017903,2.06542778
1,1,0,0,1,1,1,0,0,1,0,1,0,0.023017903,2.073701143
1,1,0,0,1,1,1,0,0,1,0,1,1,0.023017903,2.070738554
1,1,0,0,1,1,1,0,0,1,1,0,0,0.023017903,2.066642523
1,1,0,0,1,1,1,0,0,1,1,0,1,0.023017903,2.072053671
1,1,0,0,1,1,1,0,0,1,1,1,0,0.023017903,2.061283827
1,1,0,0,1,1,1,0,0,1,1,1,1,0.023017903,2.061718702
1,1,0,0,1,1,1,0,1,0,0,0,0,0.025575448,2.069873095
1,1,0,0,1,1,1,0,1,0,0,0,1,0.017902813,2.065596104
1,1,0,0,1,1,1,0,1,0,0,1,0,0.025575448,2.067299604
1,1,0,0,1,1,1,0,1,0,0,1,1,0.025575448,2.069515705
1,1,0,0,1,1,1,0,1,0,1,0,0,0.035805627,2.062065125
1,1,0,0,1,1,1,0,1,0,1,0,1,0.028132992,2.061290026
1,1,0,0,1,1,1,0,1,0,1,1,0,0.015345269,2.061683655
1,1,0,0,1,1,1,0,1,0,1,1,1,0.028132992,2.068610668
1,1,0,0,1,1,1,0,1,1,0,0,0,0.017902813,2.066033125
1,1,0,0,1,1,1,0,1,1,0,0,1,0.017902813,2.065663099
1,1,0,0,1,1,1,0,1,1,0,1,0,0.025575448,2.0688622
1,1,0,0,1,1,1,0,1,1,0,1,1,0.025575448,2.070543766
1,1,0,0,1,1,1,0,1,1,1,0,0,0.017902813,2.066674709
1,1,0,0,1,1,1,0,1,1,1,0,1,0.017902813,2.066618919
1,1,0,0,1,1,1,0,1,1,1,1,0,0.017902813,2.071555376
1,1,0,0,1,1,1,0,1,1,1,1,1,0.017902813,2.058402538
1,1,0,0,1,1,1,1,0,0,0,0,0,0.020460358,4.259541512
1,1,0,0,1,1,1,1,0,0,0,0,1,0.020460358,4.256243706
1,1,0,0,1,1,1,1,0,0,0,1,0,0.020460358,4.263735056
1,1,0,0,1,1,1,1,0,0,0,1,1,0.020460358,4.247037888
1,1,0,0,1,1,1,1,0,0,1,0,0,0.020460358,4.261785746
1,1,0,0,1,1,1,1,0,0,1,0,1,0.020460358,4.262078047
1,1,0,0,1,1,1,1,0,0,1,1,0,0.020460358,4.263041019
1,1,0,0,1,1,1,1,0,0,1,1,1,0.020460358,4.258754015
1,1,0,0,1,1,1,1,0,1,0,0,0,0.020460358,4.259059668
1,1,0,0,1,1,1,1,0,1,0,0,1,0.020460358,4.258040667
1,1,0,0,1,1,1,1,0,1,0,1,0,0.020460358,4.26230979
1,1,0,0,1,1,1,1,0,1,0,1,1,0.020460358,4.254395962
1,1,0,0,1,1,1,1,0,1,1,0,0,0.020460358,4.258874893
1,1,0,0,1,1,1,1,0,1,1,0,1,0.020460358,4.250759602
1,1,0,0,1,1,1,1,0,1,1,1,0,0.020460358,4.253305435
1,1,0,0,1,1,1,1,0,1,1,1,1,0.020460358,4.258971691
1,1,0,0,1,1,1,1,1,0,0,0,0,0.025575448,4.261556625
1,1,0,0,1,1,1,1,1,0,0,0,1,0.040920716,4.258996725
1,1,0,0,1,1,1,1,1,0,0,1,0,0.025575448,4.247490644
1,1,0,0,1,1,1,1,1,0,0,1,1,0.025575448,4.251801014
1,1,0,0,1,1,1,1,1,0,1,0,0,0.017902813,4.253806591
1,1,0,0,1,1,1,1,1,0,1,0,1,0.035805627,4.259893656
1,1,0,0,1,1,1,1,1,0,1,1,0,0.028132992,4.260270119
1,1,0,0,1,1,1,1,1,0,1,1,1,0.028132992,4.257559776
1,1,0,0,1,1,1,1,1,1,0,0,0,0.017902813,4.256350279
1,1,0,0,1,1,1,1,1,1,0,0,1,0.017902813,4.258654594
1,1,0,0,1,1,1,1,1,1,0,1,0,0.025575448,4.263839245
1,1,0,0,1,1,1,1,1,1,0,1,1,0.025575448,4.256353855
1,1,0,0,1,1,1,1,1,1,1,0,0,0.017902813,4.250622749
1,1,0,0,1,1,1,1,1,1,1,0,1,0.017902813,4.255918741
1,1,0,0,1,1,1,1,1,1,1,1,0,0.017902813,4.25969696
1,1,0,0,1,1,1,1,1,1,1,1,1,0.017902813,4.257133007
1,1,0,1,0,0,0,0,0,0,0,0,0,0.023017903,0.285711288
1,1,0,1,0,0,0,0,0,0,0,0,1,0.023017903,0.288410664
1,1,0,1,0,0,0,0,0,0,0,1,0,0.023017903,0.290414333
1,1,0,1,0,0,0,0,0,0,0,1,1,0.023017903,0.293019772
1,1,0,1,0,0,0,0,0,0,1,0,0,0.023017903,0.293948412
1,1,0,1,0,0,0,0,0,0,1,0,1,0.023017903,0.293646336
1,1,0,1,0,0,0,0,0,0,1,1,0,0.023017903,0.287461281
1,1,0,1,0,0,0,0,0,0,1,1,1,0.023017903,0.289348602
1,1,0,1,0,0,0,0,0,1,0,0,0,0.023017903,0.289138317
1,1,0,1,0,0,0,0,0,1,0,0,1,0.023017903,0.29192853
1,1,0,1,0,0,0,0,0,1,0,1,0,0.023017903,0.286638498
1,1,0,1,0,0,0,0,0,1,0,1,1,0.023017903,0.292450428
1,1,0,1,0,0,0,0,0,1,1,0,0,0.023017903,0.288287401
1,1,0,1,0,0,0,0,0,1,1,0,1,0.023017903,0.284947872
1,1,0,1,0,0,0,0,0,1,1,1,0,0.023017903,0.291213751
1,1,0,1,0,0,0,0,0,1,1,1,1,0.023017903,0.291125774
1,1,0,1,0,0,0,0,1,0,0,0,0,0.025575448,0.28823328
1,1,0,1,0,0,0,0,1,0,0,0,1,0.025575448,0.290345669
1,1,0,1,0,0,0,0,1,0,0,1,0,0.017902813,0.291812181
1,1,0,1,0,0,0,0,1,0,0,1,1,0.015345269,0.286006927
1,1,0,1,0,0,0,0,1,0,1,0,0,0.017902813,0.286695004
1,1,0,1,0,0,0,0,1,0,1,0,1,0.017902813,0.287964582
1,1,0,1,0,0,0,0,1,0,1,1,0,0.017902813,0.290523052
1,1,0,1,0,0,0,0,1,0,1,1,1,0.035805627,0.29101181
1,1,0,1,0,0,0,0,1,1,0,0,0,0.028132992,0.286754847
1,1,0,1,0,0,0,0,1,1,0,0,1,0.017902813,0.288975
1,1,0,1,0,0,0,0,1,1,0,1,0,0.017902813,0.291642427
1,1,0,1,0,0,0,0,1,1,0,1,1,0.017902813,0.28876996
1,1,0,1,0,0,0,0,1,1,1,0,0,0.028132992,0.289093733
1,1,0,1,0,0,0,0,1,1,1,0,1,0.017902813,0.29199934
1,1,0,1,0,0,0,0,1,1,1,1,0,0.017902813,0.295119762
1,1,0,1,0,0,0,0,1,1,1,1,1,0.017902813,0.288120031
1,1,0,1,0,0,0,1,0,0,0,0,0,0.025575448,0.334527016
1,1,0,1,0,0,0,1,0,0,0,0,1,0.025575448,0.335659742
1,1,0,1,0,0,0,1,0,0,0,1,0,0.025575448,0.338131666
1,1,0,1,0,0,0,1,0,0,0,1,1,0.025575448,0.337920666
1,1,0,1,0,0,0,1,0,0,1,0,0,0.025575448,0.338483095
1,1,0,1,0,0,0,1,0,0,1,0,1,0.025575448,0.337422132
1,1,0,1,0,0,0,1,0,0,1,1,0,0.025575448,0.336260557
1,1,0,1,0,0,0,1,0,0,1,1,1,0.025575448,0.335860014
1,1,0,1,0,0,0,1,0,1,0,0,0,0.025575448,0.339997768
1,1,0,1,0,0,0,1,0,1,0,0,1,0.025575448,0.338629246
1,1,0,1,0,0,0,1,0,1,0,1,0,0.025575448,0.338438749
1,1,0,1,0,0,0,1,0,1,0,1,1,0.025575448,0.332887888
1,1,0,1,0,0,0,1,0,1,1,0,0,0.025575448,0.336973667
1,1,0,1,0,0,0,1,0,1,1,0,1,0.025575448,0.335699797
1,1,0,1,0,0,0,1,0,1,1,1,0,0.025575448,0.335511923
1,1,0,1,0,0,0,1,0,1,1,1,1,0.025575448,0.334037542
1,1,0,1,0,0,0,1,1,0,0,0,0,0.025575448,0.338471651
1,1,0,1,0,0,0,1,1,0,0,0,1,0.035805627,0.33454442
1,1,0,1,0,0,0,1,1,0,0,1,0,0.017902813,0.338228703
1,1,0,1,0,0,0,1,1,0,0,1,1,0.017902813,0.339639425
1,1,0,1,0,0,0,1,1,0,1,0,0,0.017902813,0.336943865
1,1,0,1,0,0,0,1,1,0,1,0,1,0.030690537,0.341312647
1,1,0,1,0,0,0,1,1,0,1,1,0,0.017902813,0.335511684
1,1,0,1,0,0,0,1,1,0,1,1,1,0.017902813,0.337460041
1,1,0,1,0,0,0,1,1,1,0,0,0,0.028132992,0.339803696
1,1,0,1,0,0,0,1,1,1,0,0,1,0.017902813,0.336085081
1,1,0,1,0,0,0,1,1,1,0,1,0,0.025575448,0.33434844
1,1,0,1,0,0,0,1,1,1,0,1,1,0.017902813,0.340050459
1,1,0,1,0,0,0,1,1,1,1,0,0,0.028132992,0.334670544
1,1,0,1,0,0,0,1,1,1,1,0,1,0.023017903,0.334997177
1,1,0,1,0,0,0,1,1,1,1,1,0,0.035805627,0.33577919
1,1,0,1,0,0,0,1,1,1,1,1,1,0.017902813,0.334205389
1,1,0,1,0,0,1,0,0,0,0,0,0,0.028132992,0.826680422
1,1,0,1,0,0,1,0,0,0,0,0,1,0.028132992,0.826082468
1,1,0,1,0,0,1,0,0,0,0,1,0,0.028132992,0.818816185
1,1,0,1,0,0,1,0,0,0,0,1,1,0.028132992,0.825325012
1,1,0,1,0,0,1,0,0,0,1,0,0,0.028132992,0.824240208
1,1,0,1,0,0,1,0,0,0,1,0,1,0.028132992,0.825511217
1,1,0,1,0,0,1,0,0,0,1,1,0,0.028132992,0.829231262
1,1,0,1,0,0,1,0,0,0,1,1,1,0.028132992,0.823531866
1,1,0,1,0,0,1,0,0,1,0,0,0,0.028132992,0.823940992
1,1,0,1,0,0,1,0,0,1,0,0,1,0.028132992,0.824155331
1,1,0,1,0,0,1,0,0,1,0,1,0,0.028132992,0.824674845
1,1,0,1,0,0,1,0,0,1,0,1,1,0.028132992,0.821852684
1,1,0,1,0,0,1,0,0,1,1,0,0,0.028132992,0.819710493
1,1,0,1,0,0,1,0,0,1,1,0,1,0.028132992,0.82454586
